ImageId,label
7666,5
7667,3
7668,0
7669,0
7670,5
7671,5
7672,0
7673,5
7674,5
7675,1
7676,3
7677,1
7678,4
7679,5
7680,5
7681,5
7682,5
7683,0
7684,0
7685,0
7686,2
7687,5
7688,4
7689,5
7690,5
7691,4
7692,1
7693,5
7694,5
7695,4
7696,0
7697,5
7698,5
7699,1
7700,1
7701,4
7702,5
7703,3
7704,0
7705,5
7706,5
7707,5
7708,1
7709,3
7710,4
7711,1
7712,5
7713,2
7714,3
7715,0
7716,5
7717,1
7718,0
7719,3
7720,5
7721,5
7722,0
7723,3
7724,1
7725,5
7726,4
7727,5
7728,3
7729,5
7730,1
7731,5
7732,5
7733,1
7734,4
7735,5
7736,3
7737,5
7738,5
7739,5
7740,0
7741,5
7742,5
7743,5
7744,4
7745,5
7746,5
7747,2
7748,2
7749,5
7750,1
7751,5
7752,5
7753,0
7754,3
7755,2
7756,5
7757,5
7758,1
7759,5
7760,5
7761,5
7762,4
7763,5
7764,1
7765,1
7766,5
7767,2
7768,0
7769,5
7770,5
7771,1
7772,0
7773,5
7774,5
7775,5
7776,1
7777,5
7778,5
7779,1
7780,5
7781,5
7782,5
7783,5
7784,5
7785,5
7786,3
7787,1
7788,1
7789,1
7790,5
7791,4
7792,5
7793,1
7794,4
7795,4
7796,1
7797,4
7798,1
7799,1
7800,5
7801,4
7802,5
7803,3
7804,5
7805,5
7806,5
7807,5
7808,5
7809,5
7810,5
7811,5
7812,3
7813,1
7814,5
7815,5
7816,3
7817,0
7818,5
7819,4
7820,4
7821,5
7822,1
7823,1
7824,5
7825,5
7826,5
7827,1
7828,5
7829,5
7830,2
7831,5
7832,5
7833,5
7834,1
7835,5
7836,3
7837,4
7838,2
7839,2
7840,4
7841,5
7842,5
7843,5
7844,5
7845,1
7846,1
7847,5
7848,5
7849,5
7850,3
7851,5
7852,5
7853,5
7854,5
7855,4
7856,2
7857,5
7858,3
7859,4
7860,0
7861,5
7862,5
7863,5
7864,5
7865,0
7866,5
7867,5
7868,5
7869,4
7870,5
7871,4
7872,2
7873,5
7874,2
7875,5
7876,0
7877,0
7878,4
7879,2
7880,4
7881,0
7882,1
7883,5
7884,4
7885,5
7886,1
7887,5
7888,0
7889,5
7890,0
7891,3
7892,1
7893,5
7894,5
7895,1
7896,4
7897,4
7898,0
7899,5
7900,0
7901,2
7902,5
7903,1
7904,5
7905,5
7906,1
7907,2
7908,5
7909,5
7910,1
7911,0
7912,2
7913,5
7914,0
7915,3
7916,5
7917,0
7918,5
7919,3
7920,5
7921,5
7922,0
7923,5
7924,5
7925,2
7926,5
7927,2
7928,2
7929,5
7930,2
7931,5
7932,5
7933,5
7934,5
7935,5
7936,2
7937,4
7938,0
7939,1
7940,5
7941,0
7942,5
7943,4
7944,4
7945,5
7946,5
7947,2
7948,4
7949,4
7950,0
7951,1
7952,5
7953,4
7954,1
7955,5
7956,3
7957,3
7958,1
7959,4
7960,5
7961,2
7962,2
7963,5
7964,4
7965,1
7966,5
7967,4
7968,5
7969,4
7970,5
7971,5
7972,5
7973,5
7974,5
7975,0
7976,4
7977,4
7978,5
7979,2
7980,5
7981,0
7982,3
7983,5
7984,5
7985,4
7986,1
7987,0
7988,1
7989,2
7990,5
7991,1
7992,5
7993,0
7994,1
7995,2
7996,4
7997,3
7998,3
7999,2
8000,0
8001,5
8002,4
8003,2
8004,1
8005,3
8006,2
8007,5
8008,5
8009,0
8010,5
8011,1
8012,1
8013,2
8014,5
8015,2
8016,5
8017,3
8018,1
8019,5
8020,5
8021,5
8022,1
8023,5
8024,5
8025,0
8026,5
8027,5
8028,5
8029,5
8030,4
8031,5
8032,5
8033,3
8034,5
8035,5
8036,5
8037,0
8038,5
8039,1
8040,4
8041,0
8042,5
8043,1
8044,5
8045,5
8046,1
8047,5
8048,5
8049,1
8050,3
8051,5
8052,4
8053,4
8054,4
8055,0
8056,3
8057,5
8058,1
8059,4
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,5
8067,5
8068,5
8069,1
8070,3
8071,3
8072,0
8073,4
8074,5
8075,4
8076,5
8077,5
8078,2
8079,5
8080,5
8081,1
8082,5
8083,5
8084,0
8085,5
8086,2
8087,5
8088,4
8089,5
8090,5
8091,5
8092,2
8093,5
8094,5
8095,5
8096,0
8097,1
8098,4
8099,5
8100,3
8101,5
8102,5
8103,5
8104,1
8105,5
8106,3
8107,0
8108,3
8109,5
8110,4
8111,5
8112,1
8113,3
8114,0
8115,5
8116,5
8117,5
8118,0
8119,4
8120,3
8121,5
8122,5
8123,2
8124,5
8125,3
8126,1
8127,5
8128,5
8129,3
8130,5
8131,5
8132,0
8133,3
8134,5
8135,4
8136,4
8137,2
8138,5
8139,5
8140,5
8141,5
8142,0
8143,5
8144,4
8145,1
8146,0
8147,5
8148,5
8149,0
8150,3
8151,5
8152,3
8153,0
8154,1
8155,1
8156,5
8157,4
8158,5
8159,1
8160,1
8161,0
8162,5
8163,2
8164,5
8165,5
8166,5
8167,2
8168,1
8169,4
8170,1
8171,5
8172,5
8173,5
8174,5
8175,5
8176,3
8177,2
8178,4
8179,1
8180,4
8181,1
8182,5
8183,3
8184,5
8185,4
8186,5
8187,4
8188,5
8189,5
8190,1
8191,5
8192,5
8193,5
8194,1
8195,3
8196,2
8197,2
8198,5
8199,0
8200,0
8201,2
8202,1
8203,1
8204,3
8205,3
8206,3
8207,3
8208,4
8209,3
8210,4
8211,1
8212,2
8213,5
8214,5
8215,1
8216,5
8217,5
8218,4
8219,5
8220,5
8221,0
8222,5
8223,2
8224,4
8225,5
8226,1
8227,4
8228,0
8229,5
8230,5
8231,5
8232,5
8233,4
8234,5
8235,5
8236,4
8237,4
8238,4
8239,5
8240,5
8241,1
8242,4
8243,3
8244,5
8245,5
8246,3
8247,2
8248,5
8249,2
8250,5
8251,2
8252,4
8253,0
8254,5
8255,0
8256,5
8257,5
8258,5
8259,0
8260,1
8261,5
8262,5
8263,2
8264,3
8265,0
8266,3
8267,0
8268,0
8269,5
8270,4
8271,5
8272,0
8273,5
8274,3
8275,0
8276,2
8277,3
8278,1
8279,2
8280,4
8281,3
8282,0
8283,2
8284,0
8285,5
8286,4
8287,3
8288,3
8289,4
8290,5
8291,5
8292,5
8293,5
8294,1
8295,5
8296,0
8297,5
8298,5
8299,1
8300,1
8301,5
8302,1
8303,5
8304,1
8305,5
8306,5
8307,2
8308,1
8309,1
8310,0
8311,5
8312,5
8313,4
8314,1
8315,5
8316,5
8317,5
8318,4
8319,5
8320,3
8321,5
8322,5
8323,3
8324,5
8325,5
8326,2
8327,2
8328,4
8329,5
8330,3
8331,0
8332,5
8333,5
8334,5
8335,2
8336,5
8337,5
8338,5
8339,1
8340,5
8341,5
8342,2
8343,1
8344,2
8345,3
8346,4
8347,4
8348,1
8349,5
8350,2
8351,5
8352,4
8353,5
8354,5
8355,1
8356,5
8357,4
8358,5
8359,4
8360,5
8361,1
8362,2
8363,0
8364,2
8365,5
8366,5
8367,1
8368,5
8369,0
8370,5
8371,5
8372,2
8373,5
8374,5
8375,5
8376,1
8377,5
8378,1
8379,1
8380,0
8381,5
8382,4
8383,2
8384,0
8385,0
8386,4
8387,0
8388,2
8389,5
8390,5
8391,5
8392,2
8393,5
8394,5
8395,5
8396,3
8397,5
8398,5
8399,4
8400,0
8401,5
8402,5
8403,3
8404,5
8405,3
8406,1
8407,5
8408,2
8409,4
8410,4
8411,4
8412,0
8413,5
8414,1
8415,5
8416,0
8417,3
8418,4
8419,5
8420,0
8421,2
8422,2
8423,0
8424,1
8425,1
8426,5
8427,1
8428,4
8429,3
8430,1
8431,5
8432,4
8433,4
8434,2
8435,5
8436,0
8437,0
8438,2
8439,4
8440,5
8441,5
8442,2
8443,5
8444,4
8445,4
8446,4
8447,4
8448,1
8449,0
8450,5
8451,5
8452,5
8453,4
8454,1
8455,4
8456,4
8457,5
8458,2
8459,4
8460,5
8461,3
8462,0
8463,5
8464,5
8465,5
8466,0
8467,2
8468,4
8469,2
8470,5
8471,3
8472,2
8473,5
8474,1
8475,1
8476,0
8477,2
8478,5
8479,5
8480,0
8481,1
8482,4
8483,5
8484,0
8485,5
8486,4
8487,4
8488,1
8489,5
8490,2
8491,5
8492,5
8493,1
8494,2
8495,5
8496,3
8497,3
8498,2
8499,4
8500,5
8501,1
8502,4
8503,4
8504,5
8505,5
8506,0
8507,2
8508,4
8509,4
8510,5
8511,5
8512,5
8513,4
8514,4
8515,2
8516,4
8517,1
8518,5
8519,5
8520,2
8521,5
8522,0
8523,1
8524,1
8525,5
8526,5
8527,5
8528,0
8529,1
8530,2
8531,5
8532,5
8533,4
8534,2
8535,1
8536,4
8537,5
8538,0
8539,5
8540,5
8541,1
8542,5
8543,5
8544,1
8545,5
8546,2
8547,1
8548,5
8549,0
8550,5
8551,1
8552,4
8553,5
8554,5
8555,5
8556,5
8557,1
8558,1
8559,5
8560,5
8561,4
8562,2
8563,5
8564,3
8565,4
8566,5
8567,0
8568,5
8569,3
8570,0
8571,5
8572,3
8573,0
8574,1
8575,3
8576,2
8577,5
8578,3
8579,1
8580,0
8581,5
8582,5
8583,1
8584,3
8585,5
8586,0
8587,2
8588,0
8589,5
8590,5
8591,4
8592,5
8593,5
8594,5
8595,2
8596,4
8597,5
8598,2
8599,0
8600,5
8601,5
8602,1
8603,3
8604,5
8605,1
8606,5
8607,5
8608,4
8609,5
8610,5
8611,5
8612,0
8613,0
8614,4
8615,5
8616,4
8617,5
8618,5
8619,3
8620,5
8621,1
8622,5
8623,5
8624,1
8625,4
8626,1
8627,5
8628,3
8629,4
8630,5
8631,5
8632,5
8633,1
8634,4
8635,4
8636,0
8637,0
8638,4
8639,4
8640,5
8641,3
8642,1
8643,5
8644,5
8645,5
8646,3
8647,5
8648,4
8649,1
8650,0
8651,3
8652,2
8653,4
8654,3
8655,2
8656,2
8657,5
8658,0
8659,5
8660,5
8661,2
8662,3
8663,1
8664,5
8665,5
8666,4
8667,2
8668,2
8669,1
8670,5
8671,3
8672,1
8673,4
8674,5
8675,0
8676,5
8677,5
8678,1
8679,5
8680,5
8681,3
8682,5
8683,5
8684,5
8685,5
8686,3
8687,5
8688,2
8689,4
8690,5
8691,5
8692,5
8693,5
8694,0
8695,5
8696,1
8697,5
8698,1
8699,5
8700,4
8701,4
8702,1
8703,4
8704,5
8705,5
8706,1
8707,5
8708,5
8709,3
8710,5
8711,5
8712,5
8713,1
8714,0
8715,0
8716,1
8717,0
8718,3
8719,5
8720,5
8721,1
8722,5
8723,4
8724,0
8725,1
8726,0
8727,2
8728,0
8729,5
8730,5
8731,5
8732,5
8733,3
8734,1
8735,5
8736,5
8737,4
8738,2
8739,4
8740,5
8741,2
8742,5
8743,0
8744,5
8745,5
8746,5
8747,5
8748,3
8749,4
8750,1
8751,1
8752,5
8753,5
8754,5
8755,5
8756,1
8757,5
8758,5
8759,5
8760,1
8761,2
8762,3
8763,3
8764,2
8765,3
8766,3
8767,5
8768,5
8769,2
8770,5
8771,5
8772,5
8773,5
8774,0
8775,4
8776,5
8777,5
8778,5
8779,5
8780,3
8781,1
8782,2
8783,3
8784,1
8785,4
8786,3
8787,5
8788,4
8789,5
8790,5
8791,1
8792,3
8793,5
8794,5
8795,5
8796,5
8797,0
8798,3
8799,5
8800,0
8801,5
8802,5
8803,5
8804,0
8805,0
8806,5
8807,3
8808,5
8809,5
8810,5
8811,5
8812,5
8813,0
8814,5
8815,5
8816,2
8817,5
8818,5
8819,5
8820,1
8821,2
8822,5
8823,5
8824,0
8825,5
8826,5
8827,1
8828,0
8829,3
8830,5
8831,5
8832,5
8833,5
8834,0
8835,5
8836,0
8837,1
8838,1
8839,5
8840,2
8841,5
8842,4
8843,5
8844,4
8845,0
8846,5
8847,5
8848,1
8849,2
8850,5
8851,5
8852,5
8853,3
8854,0
8855,5
8856,5
8857,5
8858,0
8859,5
8860,5
8861,1
8862,5
8863,1
8864,5
8865,5
8866,2
8867,5
8868,5
8869,5
8870,5
8871,2
8872,1
8873,2
8874,5
8875,4
8876,4
8877,1
8878,1
8879,3
8880,1
8881,5
8882,1
8883,5
8884,2
8885,5
8886,3
8887,5
8888,5
8889,4
8890,1
8891,5
8892,3
8893,1
8894,1
8895,5
8896,5
8897,3
8898,5
8899,2
8900,2
8901,4
8902,5
8903,1
8904,3
8905,5
8906,1
8907,1
8908,1
8909,5
8910,1
8911,5
8912,2
8913,5
8914,5
8915,1
8916,5
8917,2
8918,4
8919,5
8920,0
8921,3
8922,5
8923,5
8924,5
8925,5
8926,5
8927,5
8928,5
8929,3
8930,5
8931,1
8932,1
8933,5
8934,4
8935,5
8936,5
8937,5
8938,0
8939,5
8940,5
8941,5
8942,0
8943,5
8944,5
8945,4
8946,4
8947,5
8948,5
8949,4
8950,2
8951,4
8952,5
8953,5
8954,1
8955,4
8956,4
8957,5
8958,5
8959,4
8960,2
8961,0
8962,2
8963,2
8964,2
8965,2
8966,5
8967,4
8968,1
8969,5
8970,1
8971,2
8972,2
8973,1
8974,3
8975,1
8976,2
8977,4
8978,5
8979,4
8980,3
8981,5
8982,5
8983,5
8984,1
8985,0
8986,1
8987,1
8988,5
8989,1
8990,5
8991,2
8992,5
8993,5
8994,5
8995,5
8996,2
8997,5
8998,4
8999,5
9000,5
9001,3
9002,2
9003,5
9004,5
9005,5
9006,3
9007,5
9008,5
9009,5
9010,4
9011,5
9012,3
9013,5
9014,0
9015,4
9016,5
9017,1
9018,0
9019,1
9020,5
9021,4
9022,2
9023,1
9024,4
9025,5
9026,0
9027,5
9028,3
9029,1
9030,5
9031,3
9032,5
9033,0
9034,5
9035,2
9036,5
9037,5
9038,5
9039,5
9040,0
9041,2
9042,0
9043,5
9044,4
9045,0
9046,5
9047,4
9048,5
9049,0
9050,5
9051,5
9052,0
9053,1
9054,5
9055,5
9056,1
9057,1
9058,2
9059,5
9060,0
9061,3
9062,3
9063,5
9064,4
9065,4
9066,5
9067,4
9068,5
9069,4
9070,5
9071,5
9072,5
9073,5
9074,5
9075,5
9076,3
9077,0
9078,5
9079,5
9080,5
9081,5
9082,3
9083,5
9084,5
9085,1
9086,2
9087,5
9088,5
9089,5
9090,1
9091,5
9092,5
9093,3
9094,1
9095,5
9096,5
9097,5
9098,5
9099,4
9100,1
9101,5
9102,5
9103,0
9104,5
9105,4
9106,5
9107,2
9108,3
9109,4
9110,5
9111,5
9112,3
9113,0
9114,5
9115,2
9116,0
9117,5
9118,1
9119,5
9120,5
9121,5
9122,0
9123,4
9124,5
9125,4
9126,3
9127,1
9128,4
9129,4
9130,5
9131,5
9132,2
9133,5
9134,2
9135,5
9136,5
9137,5
9138,5
9139,5
9140,4
9141,5
9142,3
9143,5
9144,5
9145,4
9146,4
9147,2
9148,2
9149,5
9150,5
9151,5
9152,0
9153,5
9154,0
9155,0
9156,3
9157,3
9158,5
9159,3
9160,5
9161,5
9162,2
9163,2
9164,4
9165,5
9166,0
9167,5
9168,3
9169,1
9170,5
9171,5
9172,5
9173,4
9174,5
9175,1
9176,4
9177,3
9178,5
9179,5
9180,5
9181,1
9182,5
9183,4
9184,1
9185,4
9186,5
9187,5
9188,1
9189,3
9190,0
9191,5
9192,5
9193,5
9194,5
9195,1
9196,5
9197,4
9198,4
9199,5
9200,5
9201,1
9202,5
9203,5
9204,3
9205,0
9206,5
9207,4
9208,1
9209,5
9210,5
9211,1
9212,4
9213,4
9214,3
9215,5
9216,5
9217,0
9218,5
9219,4
9220,4
9221,5
9222,3
9223,5
9224,2
9225,5
9226,0
9227,4
9228,3
9229,5
9230,4
9231,4
9232,5
9233,5
9234,3
9235,0
9236,5
9237,5
9238,1
9239,4
9240,5
9241,5
9242,5
9243,5
9244,3
9245,5
9246,1
9247,3
9248,5
9249,0
9250,4
9251,2
9252,3
9253,1
9254,5
9255,2
9256,4
9257,3
9258,1
9259,0
9260,5
9261,5
9262,5
9263,5
9264,5
9265,4
9266,5
9267,5
9268,2
9269,0
9270,1
9271,5
9272,5
9273,0
9274,5
9275,3
9276,5
9277,5
9278,3
9279,0
9280,5
9281,5
9282,5
9283,2
9284,0
9285,1
9286,5
9287,3
9288,4
9289,2
9290,4
9291,4
9292,1
9293,4
9294,3
9295,2
9296,5
9297,1
9298,1
9299,5
9300,0
9301,2
9302,5
9303,4
9304,5
9305,5
9306,5
9307,5
9308,5
9309,5
9310,5
9311,5
9312,5
9313,4
9314,5
9315,1
9316,1
9317,5
9318,1
9319,1
9320,1
9321,1
9322,5
9323,3
9324,1
9325,1
9326,5
9327,5
9328,1
9329,3
9330,5
9331,1
9332,5
9333,5
9334,3
9335,5
9336,5
9337,5
9338,0
9339,5
9340,5
9341,5
9342,3
9343,0
9344,2
9345,2
9346,2
9347,4
9348,2
9349,0
9350,5
9351,5
9352,5
9353,0
9354,4
9355,5
9356,3
9357,5
9358,5
9359,5
9360,4
9361,0
9362,5
9363,4
9364,5
9365,4
9366,2
9367,4
9368,5
9369,2
9370,0
9371,4
9372,4
9373,5
9374,5
9375,0
9376,5
9377,4
9378,5
9379,1
9380,5
9381,5
9382,5
9383,4
9384,1
9385,3
9386,5
9387,0
9388,5
9389,4
9390,4
9391,5
9392,0
9393,0
9394,5
9395,1
9396,1
9397,0
9398,2
9399,5
9400,2
9401,0
9402,5
9403,2
9404,3
9405,5
9406,1
9407,0
9408,5
9409,5
9410,2
9411,4
9412,4
9413,1
9414,5
9415,1
9416,4
9417,1
9418,5
9419,4
9420,2
9421,1
9422,5
9423,5
9424,5
9425,0
9426,4
9427,4
9428,1
9429,3
9430,3
9431,3
9432,0
9433,4
9434,1
9435,5
9436,5
9437,1
9438,2
9439,0
9440,5
9441,5
9442,5
9443,4
9444,1
9445,2
9446,5
9447,4
9448,4
9449,5
9450,2
9451,1
9452,1
9453,5
9454,5
9455,1
9456,4
9457,0
9458,2
9459,5
9460,1
9461,4
9462,0
9463,5
9464,4
9465,4
9466,4
9467,5
9468,1
9469,5
9470,1
9471,5
9472,4
9473,5
9474,5
9475,5
9476,1
9477,4
9478,5
9479,5
9480,5
9481,5
9482,0
9483,1
9484,5
9485,5
9486,5
9487,5
9488,1
9489,2
9490,5
9491,1
9492,1
9493,4
9494,5
9495,5
9496,5
9497,5
9498,0
9499,5
9500,5
9501,4
9502,5
9503,3
9504,2
9505,5
9506,0
9507,4
9508,1
9509,5
9510,5
9511,2
9512,5
9513,3
9514,4
9515,5
9516,1
9517,0
9518,5
9519,5
9520,5
9521,5
9522,4
9523,0
9524,5
9525,0
9526,5
9527,5
9528,5
9529,3
9530,5
9531,4
9532,4
9533,4
9534,5
9535,5
9536,4
9537,2
9538,2
9539,1
9540,1
9541,5
9542,3
9543,5
9544,4
9545,5
9546,5
9547,3
9548,4
9549,5
9550,5
9551,5
9552,1
9553,1
9554,5
9555,4
9556,4
9557,4
9558,3
9559,0
9560,3
9561,5
9562,5
9563,1
9564,5
9565,4
9566,0
9567,5
9568,2
9569,5
9570,0
9571,5
9572,3
9573,5
9574,5
9575,5
9576,5
9577,1
9578,5
9579,5
9580,3
9581,5
9582,3
9583,5
9584,0
9585,5
9586,2
9587,0
9588,3
9589,2
9590,5
9591,5
9592,4
9593,5
9594,4
9595,5
9596,4
9597,4
9598,5
9599,5
9600,5
9601,5
9602,5
9603,1
9604,5
9605,1
9606,1
9607,5
9608,5
9609,0
9610,2
9611,5
9612,2
9613,5
9614,5
9615,5
9616,2
9617,5
9618,1
9619,1
9620,4
9621,0
9622,5
9623,4
9624,3
9625,5
9626,4
9627,3
9628,0
9629,2
9630,4
9631,5
9632,3
9633,3
9634,3
9635,2
9636,3
9637,4
9638,5
9639,5
9640,5
9641,5
9642,5
9643,5
9644,5
9645,3
9646,5
9647,1
9648,2
9649,4
9650,5
9651,4
9652,4
9653,5
9654,1
9655,4
9656,5
9657,5
9658,5
9659,1
9660,5
9661,0
9662,5
9663,5
9664,5
9665,5
9666,5
9667,1
9668,2
9669,5
9670,5
9671,5
9672,0
9673,1
9674,5
9675,1
9676,5
9677,5
9678,3
9679,5
9680,3
9681,0
9682,5
9683,4
9684,0
9685,4
9686,1
9687,5
9688,1
9689,5
9690,2
9691,1
9692,5
9693,5
9694,0
9695,5
9696,2
9697,5
9698,0
9699,2
9700,1
9701,5
9702,4
9703,5
9704,5
9705,5
9706,5
9707,2
9708,3
9709,0
9710,2
9711,1
9712,4
9713,4
9714,4
9715,1
9716,3
9717,5
9718,5
9719,5
9720,5
9721,3
9722,5
9723,4
9724,1
9725,5
9726,1
9727,5
9728,5
9729,4
9730,2
9731,5
9732,0
9733,5
9734,4
9735,5
9736,4
9737,5
9738,4
9739,5
9740,5
9741,5
9742,0
9743,2
9744,3
9745,5
9746,5
9747,5
9748,2
9749,3
9750,4
9751,4
9752,4
9753,5
9754,5
9755,5
9756,5
9757,1
9758,2
9759,5
9760,1
9761,5
9762,5
9763,5
9764,1
9765,5
9766,5
9767,5
9768,2
9769,5
9770,5
9771,5
9772,5
9773,5
9774,5
9775,5
9776,0
9777,1
9778,5
9779,3
9780,2
9781,0
9782,5
9783,5
9784,3
9785,5
9786,4
9787,1
9788,5
9789,5
9790,4
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,4
9798,5
9799,5
9800,4
9801,3
9802,5
9803,5
9804,2
9805,5
9806,5
9807,1
9808,4
9809,5
9810,1
9811,5
9812,2
9813,5
9814,5
9815,4
9816,4
9817,1
9818,3
9819,5
9820,2
9821,5
9822,4
9823,5
9824,5
9825,5
9826,5
9827,4
9828,2
9829,5
9830,1
9831,5
9832,5
9833,5
9834,5
9835,5
9836,0
9837,3
9838,4
9839,2
9840,5
9841,5
9842,5
9843,1
9844,3
9845,5
9846,5
9847,2
9848,5
9849,3
9850,3
9851,3
9852,5
9853,1
9854,2
9855,1
9856,1
9857,1
9858,1
9859,5
9860,0
9861,2
9862,4
9863,5
9864,5
9865,5
9866,5
9867,1
9868,1
9869,0
9870,0
9871,5
9872,5
9873,4
9874,5
9875,1
9876,5
9877,5
9878,4
9879,5
9880,4
9881,5
9882,2
9883,3
9884,5
9885,5
9886,5
9887,5
9888,2
9889,1
9890,0
9891,5
9892,4
9893,2
9894,4
9895,4
9896,0
9897,0
9898,5
9899,5
9900,5
9901,0
9902,3
9903,5
9904,5
9905,5
9906,5
9907,4
9908,5
9909,3
9910,5
9911,2
9912,5
9913,2
9914,3
9915,5
9916,2
9917,1
9918,2
9919,5
9920,2
9921,1
9922,2
9923,5
9924,1
9925,4
9926,0
9927,5
9928,3
9929,5
9930,5
9931,3
9932,3
9933,5
9934,0
9935,4
9936,5
9937,0
9938,2
9939,5
9940,5
9941,4
9942,5
9943,5
9944,5
9945,2
9946,5
9947,1
9948,5
9949,5
9950,5
9951,4
9952,5
9953,5
9954,0
9955,3
9956,5
9957,5
9958,4
9959,5
9960,2
9961,1
9962,5
9963,5
9964,5
9965,5
9966,5
9967,5
9968,5
9969,5
9970,1
9971,5
9972,5
9973,5
9974,0
9975,4
9976,5
9977,5
9978,4
9979,5
9980,5
9981,0
9982,1
9983,4
9984,3
9985,5
9986,3
9987,0
9988,5
9989,4
9990,4
9991,5
9992,5
9993,1
9994,2
9995,1
9996,1
9997,5
9998,2
9999,5
10000,5
10001,0
10002,1
10003,5
10004,1
10005,5
10006,5
10007,5
10008,3
10009,4
10010,0
10011,3
10012,1
10013,0
10014,5
10015,3
10016,5
10017,5
10018,1
10019,5
10020,5
10021,5
10022,5
10023,5
10024,1
10025,1
10026,5
10027,1
10028,4
10029,5
10030,0
10031,5
10032,5
10033,5
10034,0
10035,2
10036,5
10037,1
10038,5
10039,1
10040,0
10041,1
10042,2
10043,1
10044,0
10045,5
10046,4
10047,5
10048,1
10049,2
10050,1
10051,1
10052,2
10053,5
10054,3
10055,3
10056,5
10057,5
10058,2
10059,5
10060,5
10061,5
10062,5
10063,4
10064,3
10065,5
10066,3
10067,4
10068,5
10069,5
10070,5
10071,3
10072,5
10073,4
10074,5
10075,2
10076,1
10077,2
10078,5
10079,5
10080,0
10081,3
10082,4
10083,4
10084,5
10085,5
10086,5
10087,4
10088,3
10089,5
10090,2
10091,5
10092,4
10093,1
10094,1
10095,5
10096,3
10097,5
10098,1
10099,2
10100,3
10101,1
10102,5
10103,4
10104,5
10105,2
10106,4
10107,0
10108,1
10109,4
10110,3
10111,5
10112,2
10113,4
10114,1
10115,5
10116,4
10117,5
10118,1
10119,5
10120,5
10121,5
10122,1
10123,5
10124,5
10125,4
10126,5
10127,2
10128,1
10129,0
10130,4
10131,5
10132,2
10133,5
10134,5
10135,3
10136,4
10137,0
10138,5
10139,2
10140,5
10141,5
10142,0
10143,3
10144,4
10145,3
10146,2
10147,5
10148,5
10149,0
10150,3
10151,5
10152,5
10153,5
10154,4
10155,0
10156,5
10157,5
10158,5
10159,5
10160,0
10161,1
10162,5
10163,0
10164,5
10165,5
10166,5
10167,4
10168,3
10169,4
10170,4
10171,5
10172,2
10173,2
10174,4
10175,5
10176,5
10177,5
10178,2
10179,5
10180,5
10181,4
10182,4
10183,0
10184,4
10185,2
10186,1
10187,3
10188,4
10189,4
10190,0
10191,1
10192,2
10193,5
10194,5
10195,5
10196,4
10197,3
10198,4
10199,5
10200,5
10201,1
10202,5
10203,5
10204,5
10205,1
10206,2
10207,5
10208,5
10209,4
10210,5
10211,5
10212,3
10213,5
10214,1
10215,0
10216,5
10217,3
10218,0
10219,3
10220,1
10221,1
10222,5
10223,5
10224,3
10225,1
10226,2
10227,4
10228,5
10229,5
10230,2
10231,4
10232,1
10233,5
10234,4
10235,5
10236,5
10237,1
10238,1
10239,4
10240,3
10241,5
10242,2
10243,2
10244,1
10245,5
10246,5
10247,5
10248,1
10249,5
10250,3
10251,0
10252,1
10253,1
10254,5
10255,3
10256,1
10257,1
10258,5
10259,2
10260,5
10261,1
10262,2
10263,1
10264,5
10265,5
10266,0
10267,5
10268,5
10269,5
10270,4
10271,0
10272,5
10273,5
10274,5
10275,5
10276,5
10277,3
10278,5
10279,2
10280,0
10281,5
10282,4
10283,1
10284,1
10285,1
10286,1
10287,5
10288,4
10289,2
10290,1
10291,0
10292,2
10293,4
10294,5
10295,0
10296,2
10297,5
10298,0
10299,2
10300,1
10301,5
10302,5
10303,3
10304,3
10305,4
10306,4
10307,1
10308,1
10309,4
10310,2
10311,3
10312,1
10313,5
10314,5
10315,5
10316,5
10317,4
10318,5
10319,5
10320,5
10321,5
10322,1
10323,5
10324,3
10325,5
10326,5
10327,1
10328,5
10329,3
10330,3
10331,5
10332,5
10333,5
10334,5
10335,0
10336,5
10337,1
10338,5
10339,2
10340,5
10341,3
10342,5
10343,1
10344,3
10345,5
10346,4
10347,3
10348,1
10349,5
10350,5
10351,5
10352,2
10353,3
10354,4
10355,5
10356,0
10357,5
10358,4
10359,1
10360,1
10361,5
10362,2
10363,5
10364,5
10365,4
10366,1
10367,0
10368,4
10369,2
10370,1
10371,3
10372,5
10373,4
10374,0
10375,2
10376,5
10377,5
10378,5
10379,4
10380,1
10381,5
10382,5
10383,5
10384,5
10385,5
10386,4
10387,5
10388,0
10389,1
10390,5
10391,3
10392,5
10393,5
10394,5
10395,2
10396,5
10397,3
10398,1
10399,5
10400,0
10401,5
10402,1
10403,4
10404,1
10405,1
10406,1
10407,5
10408,5
10409,4
10410,5
10411,5
10412,5
10413,4
10414,5
10415,5
10416,4
10417,4
10418,2
10419,1
10420,5
10421,5
10422,5
10423,4
10424,2
10425,2
10426,1
10427,5
10428,5
10429,1
10430,5
10431,0
10432,0
10433,5
10434,5
10435,4
10436,5
10437,2
10438,0
10439,5
10440,4
10441,2
10442,5
10443,4
10444,2
10445,4
10446,3
10447,0
10448,1
10449,5
10450,5
10451,1
10452,3
10453,2
10454,1
10455,3
10456,2
10457,4
10458,0
10459,4
10460,1
10461,5
10462,3
10463,5
